163764014	373963097	466771628	620975924	727140243	223906535	479603826	354289146	429466730	288471588	389045122	944821700	194535160	539452359	566710372	121811864
238667552	256061870	519136168	822851500	40807947	211564988	936790732	182518365	869467904	475593087	243220771	250539802	490901893	971393745	27588105	473558933
84075918	480356687	978810428	105576319	660839264	728212292	689263570	985409123	689519924	213841041	633760559	391027924	334236237	742111145	132987693	793160317
282433750	842502492	62021662	75831945	690872942	651045768	411344527	612861354	544886686	94529226	432297170	398116766	490883086	85173011	58050989	827070069
369402570	309204957	515140905	120972834	892889969	539845121	699412643	959914184	970244196	598572515	969840251	567019227	149520896	545686947	167418908	418560471
969590802	182893627	913259975	538667582	931061809	983629444	773684298	873457123	754479971	807873285	482330800	842320607	570825795	364280541	660944212	188566152
852041676	712602629	979591449	197947029	293089920	254418956	652260522	381286961	624162974	190370620	251201209	692289522	208150185	258207668	520851025	690438204
217042161	310114573	827975011	755256842	391400699	225244462	12612581	654157580	369273759	89762116	148556037	328451295	346736915	693235451	176067687	446676664
287575601	331867181	396080568	533547678	836970993	603765558	277197168	950647680	165501477	643185872	899382741	473749037	303361779	245623351	660123889	751570384
445987979	560907439	234438614	580941493	607059745	983483023	331436043	40654118	478195662	67365852	876046769	598948829	898379064	326012474	407725755	489712586
855088994	498396582	285694761	732967162	732068487	184290798	494242432	838517509	243491445	42537579	727841579	778816484	202305928	85741736	897419980	766893250
751159807	313596457	625855580	425980077	733105392	274935718	550768067	157015417	421889928	163991856	293128174	510904751	134719519	277550667	857605801	301584771
16047740	666565162	756692683	102314272	776481848	849146068	239900134	851773982	424537191	768733843	283519677	414682968	765044248	388978331	54624630	658467684
79817046	680359158	677587997	642612685	696430246	903233883	944699601	132977289	300987178	919258352	451069364	143042864	381101904	38474273	748727033	691042857
55116964	186075337	279478149	943882190	185036265	649057183	394577911	251037462	831244785	66250031	343731324	599031512	505397730	158563708	728040334	607966800
353504489	210056232	282219178	25625394	355913901	288083685	898824329	110870235	919931382	684875553	938257255	251445435	456154624	49583593	303996736	475125155
629822616	439054107	576822618	326338902	650421113	381017378	209156707	137064777	410488426	8495206	209410865	935256994	79597191	597338223	365675695	210649142
884629135	951164584	797255514	329030624	532040947	96489127	505789074	581066826	221534767	587467823	418488971	764464792	269471238	272977404	210084722	253508184
273097166	349528359	121500535	614990777	541527761	981723754	708730717	764837430	137014131	375921070	348797276	551482584	492959870	680260221	299389843	433432474
977522622	402308336	462074990	271826213	940138789	767758482	716559533	330849454	343459912	587048655	823365768	910714916	712720850	263167809	640154884	808112583
872810103	692895114	945382469	759410619	358683459	560635487	845062335	995158239	222850915	938905072	81507058	113295986	282086129	635002493	989002298	647494715
928964596	672082869	543284677	780628732	954165025	925546401	992562816	939283307	769387956	954961932	402892821	611445511	46669311	112134913	374719381	900609794
223359256	932211658	836335575	566547694	222492068	118177573	870369322	905260937	795674528	757632331	834078097	124252398	351205041	312643521	932417846	944900662
7255843	238553577	876580287	311175643	848411112	32032413	695769973	175866765	426550968	90881779	729943979	309444953	148270827	861675938	352071624	604815361
318067891	366110756	807891525	472064033	638023438	619292995	463124103	808020643	10083039	882202169	995175161	218477137	788888293	566063875	349066565	667395561
849379615	67815123	236370561	429277141	188803842	842743671	752887686	335301799	142609905	605318929	8356849	311851757	644881518	283750084	166368798	516826746
797968857	87644725	701857088	174026385	12221273	853809392	737991744	639516809	203934996	280431344	27010858	805325567	837164894	472806925	79180427	655294952
297625997	231324150	959915563	308232563	103089487	917809736	339547758	687728959	704114607	920659700	469579393	686732248	441895773	424080323	821392277	471414351
195734175	260549776	506039377	347518235	406497609	582154958	744381927	387610324	486734167	695420038	983438255	916685368	252432127	509390296	971218684	440466886
100955222	259925981	812941680	31856962	559614835	139115975	486490504	859836677	705871414	554807491	42895465	368465869	89203490	943063957	492788006	686945755
89914674	79706276	834045499	234424269	143566486	682247649	27902406	526857954	627555024	146516169	880118012	721081092	539548270	875049467	220228207	522596219
550019228	463609444	566468360	875037243	854093943	149151273	337068394	596722930	117159628	58593894	536058601	425924113	997757994	766747915	466340914	118514737
35309708	319314177	828430401	435823707	758768108	771292966	93928555	507775716	771512613	854536565	642596934	415946063	410526314	804306026	346906589	333572628
264804496	207301560	899997914	950301909	137578368	117006495	5973578	417923096	672715086	114933515	912093912	98916172	321536756	654843298	676246485	795922764
274643922	349965156	298291273	773275162	40791451	963983689	573576406	823859788	685328185	531079542	994228417	159896076	989381516	592606125	909042675	53430926
904169274	923068526	808193446	367298922	36892434	857244578	866162218	132410608	425604845	608403020	617303610	126719481	681814658	329224714	538619405	378415111
188259107	81548505	166437810	761390205	294832090	781452931	420214272	914022898	6638112	557836691	131485542	457990648	296935475	874785592	363233607	989274325
673823420	389796837	272425909	258092658	918290392	648838641	997348020	117077809	67510881	89556540	708446012	19106357	286771513	248792067	431193960	665467203
930855884	633294137	186648249	410313428	563949312	143127485	133940779	674513495	766798287	672867418	308229876	925123211	90875024	257648948	72789265	813305869
27867221	32446943	493296439	104977605	374271601	154601653	742979630	185410686	464293712	692444011	477642473	127634882	368958583	494943273	116249926	286836880
300465046	166444034	986319333	895626058	536629588	939909756	150363398	389167024	35179982	891595580	333026486	588509916	904368170	209259994	600429282	697396427
856808219	32391171	956263193	203019478	898285261	940167623	615803660	885472808	961619368	311992	908018631	711012244	768654617	757508030	391794988	141866781
485672280	954711097	610365826	102036055	99245568	479638296	406092114	333011422	350648121	314068099	48160114	972414956	327739065	61871642	114683354	275857579
491419744	40849581	428874757	184932640	166835644	412615466	322485575	303185143	557860900	926263532	551915242	201539265	816964739	780391942	417554592	587100007
825940412	100317101	175282347	608452261	791417145	21263317	699774050	573035459	758055997	574726609	424324743	239791441	874993216	608250866	645316492	817668914
623842281	350138586	968051256	366640601	477160123	301730564	272907274	865275189	868882362	255340085	58167047	884586056	386891288	69616750	816713480	188560345
902673404	737997182	201299318	67638915	582325567	918299818	381905694	688901733	566486657	847495078	84140236	676674463	425254859	862553316	206733925	58809445
224146866	829310513	974927924	614187565	174542658	461693413	919990390	454689853	133997756	136154019	862512395	812443462	384592522	351031931	864868060	961776129
632273852	357114990	904946537	41172441	146630513	16560391	228602319	2630152	349163999	747385479	607430837	564633737	449805457	664769188	792584836	243076811
471868982	976151629	756032852	775581055	578170008	660451098	227061765	750680015	584103723	900401501	897662667	683853092	101277266	707915142	600483191	578364919
595762858	25629264	526416644	724656366	837177568	841669615	676462441	824569802	292960450	357318761	976982084	180366873	727435649	931216481	986525608	617240376
740271774	604092579	476716651	650427021	43349607	341155300	173231612	658237450	524035316	955924279	563828855	517768940	555543471	940036731	450878224	857123356
941727761	551641349	623178062	647379865	359648688	917743281	41642743	849025733	572176867	497636536	154041584	726828858	289559830	407810609	923044048	245524166
246328923	830242102	414614094	217151880	994417443	361599999	162007791	855475878	475480069	519911543	693667466	693556446	48365848	622611655	126850703	343013130
223082244	762286591	740367243	423641094	348610704	951613788	14613731	74735427	322290389	291853663	682149415	917864412	741109114	130153986	101745664	574989600
960866114	202901331	862651295	743679745	440629834	744266995	993443234	169199879	870932435	920956222	992236469	36902352	225903374	534343291	875647339	174031662
949213146	189569023	245900826	924165105	621007183	631648282	225191593	384151292	51827274	983078532	85049208	778812713	380110235	823950742	680747733	628704084
268333867	647413572	344498907	23048393	967404278	645916213	314396557	78404754	304316646	652676491	123572835	849934612	607944727	353763352	255343965	588618407
798958916	450603110	150417005	929224281	731246008	594905027	65236985	188162124	159156658	463823066	944532740	685452770	754112806	386590262	5676452	388053797
393474513	423172892	651008377	502154189	94391097	598329319	865539478	818429700	443746629	505433307	353322249	214543055	598806778	819736241	840664894	165490109
391918454	387838043	330500626	182337224	683756569	355539207	411543897	149955362	642695414	712230231	697666907	156520438	386215178	669814860	400528350	944206021
654002470	623607810	722625355	949016706	604953578	553095925	957662106	520204972	976647076	221981482	233751365	717613115	388185033	257045267	811902203	137219540
788368376	217595405	862742123	613982910	845502339	353567591	256190534	48315119	365667945	499587987	74050659	975906194	640335129	161694261	821862634	252844106
583347225	523909370	932998051	535301006	214286343	906442891	246351180	251103900	903674828	927474392	26532717	745767464	855271385	185171658	911283362	997538319
676339109	82755789	861727821	572171071	499980282	861459443	861686739	441327992	118361961	805058948	81477930	379117948	611852818	265510517	237661455	584522687
903925725	572537697	1590968	178225939	908422222	470575701	380385887	645919130	584480425	757149841	885523145	993853030	707510137	819942926	918133264	523801540
495559171	639727485	556588057	292831047	364644426	914678119	438356755	949229556	473920856	656354188	115851457	45409030	601626545	856688261	220339314	708569609
676479603	251152706	91914423	983268957	214796629	60141220	20186212	656676960	514349305	838349610	305438485	922971099	987591501	398206923	995021943	878434394
348458901	383474699	892795052	681785120	218235119	867729608	139384218	295608581	609338412	172765672	912736326	414355306	657486001	491481419	590722082	220220296
15040154	159704180	37016407	463044085	341026269	112860345	253459329	240531977	127958077	247820286	206755707	329131900	4873222	753415406	978113134	180273530
734448727	407572503	5898874	952554563	324848858	578959145	945348551	787476046	451519003	783897961	699766350	707507008	430117677	199019592	360548098	694843750
373715264	416823696	578370542	708586648	821378753	186169025	783061238	562978585	342474719	980924135	132832963	645600964	721239811	776178161	346367407	292369299
985374125	864986890	428392377	611080164	355903919	386852518	583863981	787481046	113886277	195324153	971057964	118560066	69890387	813764925	102796954	182652215
749151324	204607426	81334426	834304417	634386058	610448527	771594803	178650279	145075345	607333939	442418249	253538156	530837196	993877047	723064929	277331602
642177681	896294363	629471594	291801495	415056936	910496077	839674321	850207116	196143610	904699855	745155197	102932448	850164979	733208502	988473926	508279810
262547729	556336702	452178782	731544709	421787511	116205231	582000307	498998231	604628347	743945033	340695190	309126396	147795043	791201968	654054252	812033568
862922661	422893013	920359721	218566673	250831262	764838849	241798294	357678722	697058958	920610808	963631031	862573213	804945163	236363666	22945248	518667270
535317715	528099823	762220436	648821388	291604056	562803061	115383563	434269760	37214661	458476750	722736250	663032613	500942711	973546323	683931604	630549939
470908263	878527406	94022406	613360348	29450197	991378852	675543090	807813966	555919688	566414446	921998241	194959514	842638171	491818787	795937397	118337176
902994353	677488332	1891343	892778316	157647116	375731684	731094973	653662125	197575056	863396744	80534032	673241564	686050783	986846532	533164314	599361439
597119256	638473239	512840748	302605538	219199730	849284544	434215616	476248072	942976241	733830099	691882184	18706765	288329633	843507959	503391729	872162815
374123629	270265148	58525699	835772092	368327792	450983556	17410636	319465477	619158137	365035782	555844376	385935125	214729133	360035807	964219345	745008941
811086617	82729320	620118123	382745561	140928688	574890217	645790119	468709974	697612310	495875191	521836869	276404497	525396062	520459018	978372479	935847019
105890315	259439894	233075475	750874340	219912367	922337508	828850867	409611796	613884878	405333809	571019216	950604025	359494116	354877182	312506781	945912762
267430061	520211308	981812098	568456577	57473899	854613062	285339261	94160904	562125580	744379331	674833022	677194757	785685836	730527409	817918220	576545577
31077427	118757187	489891851	117787017	473197235	461796879	735993009	418433886	776884087	495602886	59386375	524448116	367552611	867476085	814928313	356997034
19580526	137923224	391033446	558672994	209620047	557430153	198761070	279530797	951611841	248062632	273985122	86213286	999280297	814993299	275233952	843534200
682328355	865976549	221570244	493662336	529862854	14498854	497786075	935512647	335449383	395131190	260406326	769066669	92449049	800556504	683920775	456371848
684608043	961516998	452142431	127949182	589120880	98211515	25097820	151526569	382498362	624203672	250178354	34631569	389796392	988859070	445076975	641640658
524527690	877154528	537156837	894928668	682841902	127522607	581781790	422339140	250954128	546708954	188490377	538556896	131383479	641268900	627109098	765413521
909923878	324817371	464076536	531680879	522595735	432702050	407007336	461847830	262389859	51895351	366764121	243837309	408228406	792740786	879570337	794580274
744786922	388166732	291314265	440523598	678259543	485440563	49707019	487288217	344249002	750428097	390466935	151810510	160543531	76753138	843179217	875584111
900790788	885092275	132408171	697358605	425509242	179475811	34692905	144007803	809312504	531961943	509944689	27840182	386546094	950291947	749445266	475959561
279092596	439292335	859249153	784155916	238232296	699200360	966984184	741466399	347646964	653465999	635367203	933185503	239081303	726129451	351293756	787279068
661835802	235807740	25593604	723853492	561379693	63403111	952543745	138870677	572986725	383076312	668964641	88157685	629643608	1413864	312725198	286949992
675004649	279336384	411932686	636857601	172528657	558306125	57564315	951546246	304945037	355013355	149264796	607464219	817378936	151812918	638373854	25217195
622656786	878096695	676232227	284221423	820653403	404329266	763627032	439025786	698074895	363800193	641650838	461782971	704340777	539631805	581447788	962610407
757892989	17362701	620375126	787821010	44716880	944949443	444735769	865070154	241501482	79608359	914844979	735540363	672596569	416329461	89907902	56413103
216212642	965384181	96107098	547667533	812737645	617165810	87139686	53598632	374768157	724065536	809642253	281403925	160741115	811990029	383700606	652884313
331849566	778329697	968046791	118345560	60530761	851648160	959310046	996264854	799586457	472926960	627851392	535971583	585208144	609410761	996918489	51593690
341236896	357419799	477566740	137539880	29122294	698120352	906020671	222623047	763948187	922237659	625648117	968892539	161843195	680857901	684817759	646420289
514910227	622410864	153009032	958107229	780330323	71061164	362479763	335530646	721295327	709472	883694441	867649528	559880338	368487013	111121599	605164924
76539914	160777949	810393608	260708808	471676131	609950464	678220593	408092217	737539211	522001133	917488188	674530462	911134441	16497833	921004043	213817059
726479967	579619798	373118941	803304952	643571216	201994266	474290900	696631820	721300909	974517215	231032165	418139015	418221189	16101273	517269483	927183349
694263412	881955454	810234864	385736095	868455719	866989329	703361251	398313263	12445652	786045290	182342946	638103250	872970647	819359564	422420109	963194755
841067807	85952443	802157880	922385173	789427987	145575890	488079199	972084311	791564151	178283735	675225257	872325918	942265458	315450346	762248719	87872004
572307319	908233666	251294372	615711499	461456383	193386932	180213037	269907926	665228487	791755505	786252387	326244827	300641539	984514337	100293214	508220499
69606715	609743217	450882886	425722597	90139438	644481320	738978205	569918988	627063096	243722874	804359887	894264672	436348765	371938023	881977690	187242408
998800060	141700598	768426869	592570064	479394483	497166471	759035233	405580111	314727753	914169311	20823647	294780191	302398013	482741418	675878722	417543381
92732562	319333655	968773883	484725173	235950925	915356560	878347267	22764285	88353789	473059631	783018431	384498919	419769377	981995208	320227396	362689526
468203762	10546945	469817430	575092006	693159818	625096669	78946913	646789930	297344041	666679109	994187242	306886412	570035722	550795213	234952272	488046354
674230241	154588134	581600648	821040018	4606339	653492392	360994719	981710518	557820918	830178285	367662742	177507396	835316908	383998454	432985036	461381586
423416083	394059979	388524421	633291676	12446723	781520470	986734240	428915737	511595301	146645070	696646907	10334300	718248163	370937100	964952608	857247717
623977746	639387709	42990426	383671662	662984251	999914388	589709280	189620254	550216333	338889544	444087610	234160656	774033783	828126057	749017495	108278361
122719353	668575185	401850854	733717051	582978313	976928863	403314406	814333253	850729135	68727129	880809208	668898523	13966909	417123262	253256655	172394417
730252695	958703690	618518353	8461734	218827744	574625901	627716497	435676981	620879533	49519860	860324117	970588042	231388694	534718898	375494227	96374438
460941124	857172482	840482263	692932248	110325190	368328582	124107244	975982114	614501574	824914485	625175473	427954958	421712901	780593760	851344831	867119514
384793484	890378848	355733	763635116	632655156	724689946	310508517	934851135	768608579	533125527	241984613	360250173	964143663	259338628	860515899	806702631
276786776	964320682	832309955	411265027	623154531	216842800	169002072	964441749	487777398	313062362	521320000	973477185	779764960	940644933	424204288	411782463
422750276	372321614	447604258	203822167	711291293	942176062	240832882	239910839	19750706	320063269	624848824	95818204	465971426	915075668	977232665	927899282
829101101	42350595	188961371	79942744	454271027	519361594	966528755	658976611	134822412	569594406	339469524	235332457	399991607	323732292	882849191	770644087
550554913	999424845	107039593	707410758	595812154	311900431	910528671	380316585	817416968	123037920	590003635	889449402	234928928	987650420	350846794	492803500
447485488	814279148	303913789	93457300	503105023	11949534	985153610	193413590	456400820	713263855	730828519	678856819	38651720	874110415	726473434	340216683
16818045	193328248	18810255	630186469	141019808	367018076	968425921	550960705	144220012	804660706	403636355	269138850	749629525	932883860	853514221	810044617
536898441	161999386	277994080	809753708	263318428	862685961	474299616	836624281	789706209	549307241	611528379	861085432	506484893	276774113	877833463	274639313
688532553	796328761	472474272	925527126	419551505	223803865	760027106	914303202	180220774	989674756	21022566	325444623	393670369	949691230	513535038	756461999
151884238	517329960	240629171	695401665	761157566	202734651	216843840	656213512	608980675	364665556	658078220	60004001	927376235	973644247	617719558	655769227
569551653	582385675	941062755	175783470	835421248	130764136	777623984	616777993	22531925	475193922	645958963	202836716	744150966	525279380	935923842	898261442
578743726	876144574	788507610	630623686	838907809	818901393	828813411	837226912	526572585	39929586	660365783	968293670	54457443	241483182	804871906	776257087
118215242	970810055	32056110	25006249	792710958	53449340	115472415	424927015	498003682	584675211	30013632	254015819	250663665	802849096	495555973	388525425
734814070	612957644	467053429	879852053	115399776	283060049	794396316	577667285	266555932	660580121	298457904	172389812	537476351	823570960	959967737	975402319
976686315	692525296	318292841	266865444	872111139	293613601	124197250	89497101	17691196	272112073	761611551	574892271	877028547	479844765	272951275	844323361
675444899	148974190	563372862	692645370	124120585	780217379	668753262	885882540	9541988	728708923	687937196	596879203	732219443	361790158	536084162	196340230
82711503	682407550	407702891	992255370	73645006	785869040	496873805	738926134	415809761	290766425	193976864	852142484	663040242	896411103	956776180	162488232
928998181	74883945	847853609	246727029	750137682	382202925	949145635	745569933	492806567	30885058	357781601	151284481	217225987	948351633	292671355	923469955
33193194	944160495	451171308	997156397	678947473	23232796	270956199	815331507	681056224	370534876	660650806	758496654	484189033	498331771	667719889	927606848
294255487	998420969	150577359	786586860	866967002	342324217	295237350	943542138	316936635	932224550	615781371	279265171	578371671	671161590	462617734	474472456
67312584	151246279	677413131	917323326	771787298	866146960	99125122	278251545	680811093	58122976	883620302	563550908	463020260	578014288	717401125	979857328
901504266	925885721	578568524	968246174	164526219	788011003	319057904	35681699	526976941	734753115	618248859	924386107	474513681	622611787	952200271	203050519
618660546	595540288	607123229	478315587	859953497	926729381	272778798	169019211	505950469	737027282	992327958	150388862	494768628	448442609	61638850	659196818
362967182	780159232	462787586	938408425	809410971	704400948	239433934	908668851	332562689	55435527	549677854	31236805	16384341	546666802	910148853	510076345
198429295	972463495	53195552	463259580	518416031	586730823	713887424	57735508	75208135	954881860	993734426	458543658	744081727	30857266	721268272	681341581
853937103	835761263	723470604	179711488	221858365	289855113	116752774	677568811	599582503	286951497	303535650	738853436	240497695	618617802	565574690	246408404
205900750	898001371	576475690	121596129	748984068	217471901	914651653	759210038	856832026	306701260	448485392	594690583	213109027	643466834	457118976	211531107
765897451	334969089	874649691	475353309	450449005	408984514	933069424	796582419	111815445	515957065	215728511	168728760	124472726	266410588	470350134	590525303
494066280	189287500	908313469	150505820	510031307	708408170	696552555	325944873	441942722	284202365	853367086	365207489	992390552	128085569	880832940	941031771
756344853	990504204	737143234	717479670	572974812	338907491	541852103	686369795	965077871	333787491	364919736	537940623	648518517	780834024	294163840	64927783
248744068	75977964	352783642	428043504	681759801	6242659	896302503	593646801	816039959	709482741	143319103	614275062	45211357	17379143	176754842	595594654
694531694	738504168	486967228	512750354	285853329	433289622	960203632	875154940	933053133	726826404	488361133	252880154	434640506	567491589	158715062	656604671
702978284	950055107	810158521	389428120	8509709	117298803	297891406	776483660	750859605	362905357	772660808	909873940	319799799	681685656	48008693	563004990
629583456	825774834	613079967	535551985	402245690	221187844	496416883	964189207	880732723	672408050	135855711	432682930	924457001	207916052	896894590	31040467
4223428	447678012	292871560	295345534	39005348	998751829	730908299	250768255	529540159	383596011	511577078	737446877	675432467	56669791	560297687	299659260
113321398	439407604	493472315	793616278	545966355	337992996	900984722	541045942	24801739	36780382	587569704	835443431	761119778	794132349	24475148	146396106
331139017	829625105	877064794	899643196	57077330	193000013	264827956	255559091	869086830	147743247	39468367	30221943	39846382	698670986	94015025	359646143
389081610	526263137	846120349	882253240	397494644	765792696	761190691	817863742	763684896	355220230	589386383	758734	458369439	644497611	922123053	975529862
816171101	862677572	594239731	503149587	258804753	883677155	806322502	340393166	943839033	910667241	261169148	227097798	154273213	560890338	771959948	104674712
591785573	358176731	757106763	820750747	617242537	527446072	981246345	658165500	461085594	517535010	267496772	723531583	913123552	134936361	548721373	83350415
635800265	65851225	445045466	60248551	358124342	142858075	957782685	745944677	381075790	406788522	264907518	207467735	629383323	511875939	95642959	195742102
218825314	326695689	221424789	155542406	235653277	768897802	279204114	201979344	964503245	736270753	352039698	374035026	373509822	357639858	403126207	711387129
977418927	105378152	336679537	740203099	793710830	143882912	512514149	125041476	750105876	875801767	836019464	516172039	421568784	660913974	311297811	404320101
824419279	7838883	474654739	445259009	82120056	661071485	247047607	363393833	910545625	22408356	158044327	580223881	267588717	152872017	465455119	370288799
813663332	841044733	430378998	608593061	24058761	838696143	330407861	278365507	988641514	450453115	661992322	16931080	285803366	82761769	647260473	747774863
105564075	19548349	177792047	121740829	394227491	542383314	35678439	806052447	515335699	152936081	195460241	363146899	55035283	439989452	243765318	964100648
662647422	660314468	82575375	35573235	630795894	908856788	222654063	472452624	813699176	515021194	178202641	101677471	100989699	468929673	254336133	288959417
40043851	125495629	541887229	971128202	4256864	88261646	437340384	695780605	230224912	829369785	421812492	167197286	394848384	120457386	643753545	374256092
465141571	566973771	227118459	294728445	298632956	728882974	449368365	286998394	436451113	370207282	253415228	549416856	284236393	740621743	723982233	162736207
410247880	659743530	895614085	683005621	648715449	626708315	628660416	688223577	885737788	815929944	441790014	493006885	602696158	512130299	811093693	131821967
964534501	798548654	406091738	556948206	252697472	701607825	698640870	671465557	801794342	964392168	442214120	547803321	72500938	512019732	164303777	633117111
459378707	167204719	92604352	922462563	324461095	873201818	740966868	998464933	369572259	74067198	432901800	520522617	697054031	29645529	523248096	629926188
730443015	121945587	561538816	473108902	316452890	88672286	664325531	824611472	493538432	41028749	535098831	770320780	397878394	436958767	328547800	786892495
989981208	643021334	987618395	172789657	656598995	562945130	999888800	354990393	378498059	436170878	409079994	466257951	956508414	361045909	342614029	428384839
689264541	559187072	456370699	488722797	300797284	461227330	368188461	978575394	822419961	455079846	594667926	505865561	215969296	423433253	690546634	807352336
864152271	754302686	165228757	109139787	729332922	781758583	254989555	24973616	581032368	28599008	308923505	943328920	979067340	802550030	481348908	622623332
323015	430488390	643583763	210967688	18486542	71711541	412848441	509298141	28141951	962451429	735982636	418580664	402859022	435811843	601641529	211632684
402754022	228680563	149694495	886842748	670642153	172646252	424382164	411864516	278796061	68720715	946557509	670991394	880444112	932997197	746637358	627007948
831018948	189030626	561528106	150160016	960127064	255281042	578129968	238722310	323404535	359105195	759227389	244372843	665349117	914267569	689760181	781637800
50765587	682296938	659433177	349002422	144904372	698385082	749726445	679929515	80730021	780193148	404461521	154531817	253898960	960252917	421472513	485831855
891591327	548352972	754964679	101867856	874237014	403550156	591874513	402635899	670040420	132940662	730282302	30017867	233951543	176643224	969487964	751558425
432329151	246913592	229893312	935094795	480375097	800119894	645624516	141701863	671752980	155041108	767316298	525967505	647080352	639037567	263941068	988251994
111422291	773526616	768654624	616663777	956162351	924049793	631339918	906951675	798979305	71300114	514842175	464645255	689263121	82559536	708438740	140224184
690187877	803010065	918748881	28189855	9986792	925396113	161206227	822485688	304107976	947188309	503372878	648327036	906837554	316487285	959755160	952670211
619197645	878610117	316493906	27269501	823031708	651886263	459938493	953035293	97686261	983295930	787543551	376701671	192581969	670073620	764354221	774415423
533620493	833174937	925914192	927689740	936186877	836701277	410754322	197063548	630095463	510285622	365385503	792141826	47448998	531436542	230666345	968484683
964374715	469486821	598862795	561991226	246761822	810200691	488798293	199252817	563564633	587622255	845863403	992983797	77029130	226692788	227728352	855814817
77009411	58748734	556394467	972775798	513366232	793660341	508511999	400782786	689225066	927349439	978451305	603998157	7517973	390617908	759057869	792911153
563014865	684632144	835549850	207913053	458455876	797232417	878342194	888065973	441644994	821350825	393850985	627853071	628369839	943304888	973578842	406315369
779875240	467954583	968234899	400021460	174083625	281525623	177005629	873983155	992749236	14922065	914633252	412310494	318157209	666181166	270597892	269365939
21949564	742937847	693163950	987459685	767332215	423767202	399871821	89039208	253747259	198745421	312383363	400545247	943421656	803324530	576919256	911881698
768160798	500240058	256121859	517045686	587403428	464724064	488767658	548692575	9877226	341311958	26963555	796155268	978739583	18193820	689561655	199694027
500517107	907251432	564136991	981607295	141132555	723863149	115922639	558055097	715101352	482465706	614242661	614440598	848051648	504676125	416730391	108354639
614673389	723014115	891704700	647719747	17617784	758973769	268635551	121651334	324032490	110105604	720767376	237234754	721265139	236968894	903273521	411469508
